idsbr;nama_usaha;alamat;kdprov;kdkab;kdkec;kddesa;latitude;longitude;kbli;deskripsi_usaha;foto_usaha;foto_produk;catatan;petugas_id
2502832;MITRA TANI;JL SEPAKAT SIMPANG PERIUK LK.I NO.96 RT.002, TANAH PERIUK;16;74;022;005;;;;;;;;
2524731;GAMA GROUP;JALAN KOPRAL MAKRUF;16;74;022;006;;;;;;;;
2529107;ZUWITO ZHAQI BEGOYO;JALAN RAMAYANA;16;74;022;001;;;;;;;;
2538773;SIRI MANGGALA;JALAN SULTAN MAHMUD BADARUDIN II;16;74;022;003;;;;;;;;
2564239;DEPO SURYA MAS;JALAN SULTAN MAHMUD BADARUDDIN II;16;74;022;005;;;;;;;;
2577113;SULTHAN TANDJUNG;JL KGS, ABDURAHMAN;16;74;022;001;;;;;;;;
2582221;RYANNAUFAL MEDICAL CENTRE;JALAN YOS SUDARSO;16;74;022;001;;;;;;;;
2588556;SINAR BARU;JALAN KBS;16;74;022;003;;;;;;;;
2624074;TK ISLAM MARDHOTILLAH 2;JL YOS SUDARSO;16;74;022;006;;;;;;;;
2644396;KSM KELINGI;JL. KELINGI;16;74;022;002;;;;;;;;
2644463;KSM TANJUNG;JL. TANJUNG HARAPAN;16;74;022;002;;;;;;;;
2646360;KISARAN BERKAH MAJU;SUKARELA;16;74;022;001;;;;;;;;
2654842;TPQ AL BATUTAH;JL. SIMPANG MASJID MA'A MAINUN RT. 10 KEL. TABA PINGIN KEC. LUBUKLINGGAU SELATAN II KOTA LUBUKLINGGAU;16;74;022;001;;;;;;;;
2693361;EVANO PUSTAKA MEDIA;JALAN PERUMAHAN BERSAMA PERMAI;16;74;022;005;;;;;;;;
2715717;FARHAN MATARAM BROTHERS;JL ASOKA;16;74;022;004;;;;;;;;
2720946;RESTU BUNDA MANDIRI, CV;JL. DARMA II RT. 02 NO. 45 KEL. MARGA RAHAYU, Kota Lubuk Linggau;16;74;022;004;;;;;;;;
2722036;CIPTA GRAHA ABADI;JL. INDAH GANG BERLIAN IV;16;74;022;001;;;;;;;;
2733059;ARIMBI;JALAN GARUDA MERAH;16;74;022;009;;;;;;;;
2737241;AMULA INDAH KONTRUKSI;AMULA RAHAYU GANG MUTAQIN;16;74;022;005;;;;;;;;
2798818;LINGGAU JAYA KARYA;JL. SULTAN MAHMUD BADARUDDIN 2;16;74;022;005;;;;;;;;
2801289;SRIWIJAYA EVENT ORGANIZER;JL. SULTAN MAHMUD BADARUDIN II KM. 9, LORONG CITRA FM;16;74;022;005;;;;;;;;
2812446;MGMP BAHASA INGGRIS SMA KOTA LUBUKLINGGAU;JALAN SEHASE ( SMAN 4 KOTA LUBUKLINGGAU );16;74;022;009;;;;;;;;
2813111;TOP MEDIA SILAMPARI;JALAN GATOT KACA;16;74;022;003;;;;;;;;
2815081;BERSAMA JAYA KONSTRUKSI, PT;JALAN YOS SUDARSO;16;74;022;005;;;;;;;;
2829426;INTAH DELTA LAKSANA;GAJAH MADA;16;74;022;009;;;;;;;;
2829824;BINTANG KURNIA;JALAN AMULA RAHAYU;16;74;022;005;;;;;;;;
2858925;PUTRI ACEH;JALAN KALUR;16;74;022;004;;;;;;;;
2872734;KELOMPOK PENGOLAHAN DAN PEMASARAN HASIL PERIKANAN AMY;JALAN MAWAR MERAH;16;74;022;004;;;;;;;;
2887397;JAYA AGRO;JALAN KOMPLEK GRAHA SILAMPARI NO.10 BLOK B, SIMPANG PERIUK;16;74;022;006;;;;;;;;
2915758;AL-IKHLAS;JL RAYA TUGUMULYO;16;74;022;007;;;;;;;;
2928021;CV.MITRA BANGUNAN PERKASA;JL.SULTAN MAHMUD BADARUDDIN II;16;74;022;005;;;;;;;;
2949217;KHOIRUN;JALAN AT TAQWA;16;74;022;003;;;;;;;;
2959380;TPA NURUL HIDAYAH;ABADU;16;74;022;005;;;;;;;;
2977532;DPC PPP LUBUKLINGGAU;JL YOS SUDARSO;16;74;022;001;;;;;;;;
2995189;ELVAO RIZHA;JALAN BERUGE;16;74;022;009;;;;;;;;
3015624;TPQ AT TAQWA;RAYA TUGUMULYO;16;74;022;008;;;;;;;;
3033897;SMART 2 PRINT;JL.YOS SUDARSO NO 01;16;74;022;005;;;;;;;;
3042550;MAJU JAYA BERSAMA;GRIYA AIR TEMAM;16;74;022;006;;;;;;;;
3052674;BERKAH ILLAHI;Jl. Jatiwangi no. 48;16;74;022;005;;;;;;;;
3053670;TAQWA NURUL HUDA;IRIGASI;16;74;022;009;;;;;;;;
3056782;MANDIRI AGUNG;JALAN YOS SUDARSO;16;74;022;004;;;;;;;;
3067367;TPQ ALIF YA;JALAN JENDRAL BESAR HM. SOEHARTO;16;74;022;006;;;;;;;;
3105722;ADIRA DINAMIKA MULTI FINANCE TBK.;JL YOS SUDARSO;16;74;022;004;;;;;;;;
3134054;CIPTA HASIL BERSAMA;LORONG SEROJA;16;74;022;004;;;;;;;;
3142918;ARAFA;JALAN SMB II;16;74;022;005;;;;;;;;
3145619;AR RASYID DIIN LUBUKLINGAU;JALAN ARJUNA;16;74;022;003;;;;;;;;
3146571;TPQ AL-ISTIQOMAH UNIT 387;JL. DHARMA 3;16;74;022;004;;;;;;;;
3207309;TPA HIDAYATUL AKBAR;ARJUNA;16;74;022;003;;;;;;;;
3214686;WAHANA KONTRUKSINDO;JALAN DHARMA II;16;74;022;004;;;;;;;;
3224949;WIYANDA cv;JALAN JEND. SUDIRMAN;16;74;022;006;;;;;;;;
3246749;RA ZAKIYAH;JL. RAYA TUGUMULYO;16;74;022;008;;;;;;;;
3251252;ZURA KARYA BERSAMA LINGGAU;JALAN PONPES MAZROILLAH;16;74;022;003;;;;;;;;
3251865;LIMA TUJUH MAJU;JALAN SULTAN MAHMUD BADARUDDIN II;16;74;022;003;;;;;;;;
3266545;TOKO SEJUK TEHNIK;JALAN SULTAN MAHMUD BADARUDDIN II;16;74;022;005;;;;;;;;
3335654;PAUD ASMALLAH PRESCHOOL;JL. SEPAKAT;16;74;022;005;;;;;;;;
3337979;PT. MAJU GLOBAL MOTOR;JALAN SULTAN MAHMUD BADARUDIN II;16;74;022;005;;;;;;;;
3345384;SARANA HARAPAN BERSAMA;JALAN YOS SUDARSO NO.18 D/A YUDIS RT.003, TABA PINGIN;16;74;022;001;;;;;;;;
3356614;DEKHA ELEKTRIK JAYA, pt;JALAN SILAMPARI KOMPLEK GRAHA;16;74;022;006;;;;;;;;
3365892;MITRA KARYA MANDIRI;JL ASOKA 3;16;74;022;004;;;;;;;;
3371071;CIPTA CENDIKIA SEMESTA;JALAN PEMBANGUNAN;16;74;022;003;;;;;;;;
3409261;JAYA ABADI PRIMA;JL SULTAN MAHMUD BADARUDDIN II RT. 001 RW. 000;16;74;022;004;;;;;;;;
3433562;P3A TUNAS HARAPAN;JALAN TANJUNG HARAPAN;16;74;022;002;;;;;;;;
3453173;GENA MAJU BERSAMA;JL. YOS SUDARSO;16;74;022;004;;;;;;;;
3457479;SARANA CIPTA ANUGERAH;JL. KUTILANG NO.88 RT. 001 RW. 000;16;74;022;003;;;;;;;;
3513052;toko MAS jaya tani;JALAN SULTAN MAHMUD BANDARUDIN II;16;74;022;005;;;;;;;;
3514010;KENCANA INDO ARMADA;JALAN SULTAN MAHMUD BADARUDDIN II;16;74;022;004;;;;;;;;
3518556;MICRO KOMPUTER;JALAN SULTAN MAHMUD BADARUDDIN 2;16;74;022;003;;;;;;;;
3543437;SELALU JAYA;JL. KENANGA II;16;74;022;001;;;;;;;;
3593378;INDO LACHA CONTRACO;JALAN YOS SUDRASO;16;74;022;003;;;;;;;;
3608299;CAHAYA ABADI;JALAN SULTAN MAHMUD BADARUDIN;16;74;022;006;;;;;;;;
3614879;KELOMPOK TANI SUMBER TANI;JL. YOS SUDARSO;16;74;022;006;;;;;;;;
3617698;RA MA'RIFATULLAH LUBUKLINGGAU;JALAN NANGKA 1;16;74;022;009;;;;;;;;
3652195;LEMBAGA PENDIDIKAN ASY-SYIFA;JALAN JAGOPATI II;16;74;022;005;;;;;;;;
3738039;ANUGRAH TANJUNG PERDANA;JALAN BATANG HARI 9;16;74;022;004;;;;;;;;
3744754;AL-HAQQON;JALAN YOS SUDARSO;16;74;022;004;;;;;;;;
3761442;AL FATIH LUBUKLINGGAU;JALAN KALUR;16;74;022;004;;;;;;;;
3769713;ARTHA SURYA KENANGA;JL.BILYARD NO.10, MONENG SEPATI;16;74;022;002;;;;;;;;
3772153;RESTU BUNDA, cv;JL PEMBANGUNAN rt 08;16;74;022;003;;;;;;;;
3779318;STAR SERVICE SOLUTION;JALAN AMULA RAHAYU;16;74;022;004;;;;;;;;
3801037;YAKUSA MULTI KARYA;JALAN AMULA RAHAYU;16;74;022;005;;;;;;;;
3815747;ANISA;JALAN AMULA RAHAYU;16;74;022;005;;;;;;;;
3847646;MI TERPADU NUR RISKA;JALAN SULTAN MAHMUD BADARUDDIN II;16;74;022;006;;;;;;;;
3849654;CV MOLEK;L ASOKA RT. 10/RW. 10, MARGA RAHAYU, KEC. LUBUK LINGGAU SELATAN II, KOTA LUBUKLINGGAU, KODE POS 31633;16;74;022;004;;;;;;;;
3870881;MKL;JL. YOS SUDARSO;16;74;022;001;;;;;;;;
3894485;PUTRA MANDIRI;JALAN YOS SUDARSO NO.69 RT.012, MARGA MULYA;16;74;022;003;;;;;;;;
3899193;KORPRI KABUPATEN MUSI RAWAS;JALAN YOS SUDARSO KANTOR PEMDA MURA;16;74;022;001;;;;;;;;
3903954;BAITUL A'LA LUBUKLINGGAU;JALAN YOS SUDARSO, KOMPLEK MASJID BAITUL A'LA;16;74;022;002;;;;;;;;
3961003;INTI SINERGI ANGKUTAN;SULTAN MAHMUD BADARUDDIN II;16;74;022;004;;;;;;;;
3971393;LEMBAGA PENDIDIKAN HUBBUL UMMI;jln makmur No.3, Marga Rahayu, Kec. Lubuk Linggau Sel. II, Kota Lubuklinggau, Sumatera Selatan 31625;16;74;022;004;;;;;;;;
4017148;INTI BERKAT SARANA ANUGERAH;JALAN YOS SUDARSO;16;74;022;004;;;;;;;;
4022635;KARYA TANI;JALAN KELURAHAN SIRING AGUNG;16;74;022;009;;;;;;;;
4066642;KARANG PULE;JL. PANDU;16;74;022;003;;;;;;;;
4094870;BAKHTIAR;JL. AMULA RAHAYU;16;74;022;001;;;;;;;;
4097919;PONDOK PESANTREN AHLUSSUNNAH TERPADU;JALAN RAYA TUGUMULYO;16;74;022;007;;;;;;;;
4103446;KURNIA JAYA;JL KOMPLEK GRAHA SILAMPARI;16;74;022;006;;;;;;;;
4125521;PKBM BAITUR RAHMAN;JL. RAYA TUGUMULYO SIMPANG PERIUK RT.002, SIMPANG PERIUK;16;74;022;006;;;;;;;;
4127240;INDELA SUKSES ABADI;JALAN YOS SUDARSO;16;74;022;004;;;;;;;;
4146307;PENDIDIKAN ISLAM AS-SYAECHUDINIYAH;JALAN AS-SA'ADAH;16;74;022;006;;;;;;;;
4155134;DIADI PUTRA ENERGI;JALAN YOS SUDARSO NOMOR 87;16;74;022;003;;;;;;;;
4169677;MIQO KARYA SEMPURNA, CV;JALAN YOS SUDARSO NO 03 RT.02, MARGA MULYA;16;74;022;003;;;;;;;;
4171091;DUTA AMB;JALAN SEROJA;16;74;022;004;;;;;;;;
4187301;VICENTURA;JALAN YOS SUDARSO;16;74;022;006;;;;;;;;
4209008;EMPAT BERSAUDARA;JL. ARJUNA NO. 57 RT.007, MARGA MULYA;16;74;022;003;;;;;;;;
4223848;MAKIN JAYA galery interior;JALAN SULTAN MAHMUD BADARUDIN;16;74;022;005;;;;;;;;
4233321;WIATHA ARTHAMULYA ADIPRIMA, PT;JL. BAROKAH NO. 011 RT. 005 KEL. MARGA MULYA KEC. LUBUK LINGGAU SELATAN II KOTA LUBUK LINGGAU, Indonesia.;16;74;022;003;;;;;;;;
4246646;ARGANTA JAYA MANDIRI;KOMPLEK GRAHA SILAMPARI;16;74;022;006;;;;;;;;
4254110;PAUD AL MUJADID;YOS SUDARSO;16;74;022;006;;;;;;;;
4272211;LIMA SAUDARA;JALAN YOS SUDARSO;16;74;022;005;;;;;;;;
4274732;TB. ANUGERAH DEWI;JL. SMB II RT 3 TANAH PERIUK;16;74;022;005;;;;;;;;
4275295;MAKMUR PLAFON PVC;JALAN YOS SUDARSO NO.37 RT. 03, TANAH PERIUK;16;74;022;005;;;;;;;;
4281358;BINTANG PERMATA JAYA;JALAN H.M SOEHARTO;16;74;022;006;;;;;;;;
4302140;AMELIA PRIMESTY MUGHNII;JALAN SIMPANG III;16;74;022;002;;;;;;;;
4312766;JEJAK KARYA BERSAMA;JALAN SULTAN MAHMUD BADARUDIN II;16;74;022;003;;;;;;;;
4319967;MAHARANI;JALAN SULTAN MAHMUD BADARUDIN II NO. 37 RT. 004;16;74;022;006;;;;;;;;
4341778;SRIJAYA NAGA;JL. AMULA RAHAYU;16;74;022;004;;;;;;;;
4346378;KARYA SENI;JALAN YOS SUDARSO NO.41 D/A H.A.RIFAI KARIM RT.002, MARGA MULYA;16;74;022;003;;;;;;;;
4368072;MITRA PERAWAT INDONESIA (MPI);JALAN GRAND MULIA II BLOK B NOMOR 49;16;74;022;004;;;;;;;;
4368086;LIAN PERSADA;JALAN AMULA RAHAYU;16;74;022;006;;;;;;;;
4371772;JAYA INDAH;JALAN GARUDA;16;74;022;009;;;;;;;;
4378632;PANDORA ENGINEERING;JALAN KAMBOJA;16;74;022;004;;;;;;;;
4426701;TK UWAIS ALQARNI;JALAN AIR TEMAM PERUM GRIYA AIR TEMAM;16;74;022;006;;;;;;;;
4428632;POKMAS MM MANDIRI;JALAN GATOT KACA (KANTOR KELURAHAN MARGA MULYA);16;74;022;003;;;;;;;;
4451196;RAJAWALI;JL. SULTAN MAHMUD BADARUDDIN II;16;74;022;005;;;;;;;;
4469420;TPQ AL IKLHAS 383;JATIWANGI;16;74;022;005;;;;;;;;
4473719;HARRY TRANSPORT;JL YOS SUDARSONO. 09 RT. 001D/A ELY YUSNERI, SIMPANG PERIUK;16;74;022;006;;;;;;;;
4478068;KSM PISANG MAS;RAMAYANA;16;74;022;001;;;;;;;;
4489541;KETUAN DUTA EDUKASI;JL. RAYA TUGUMULYO;16;74;022;007;;;;;;;;
4501903;WADAH KARYA GRUP;JALAN AMULA RAHAYU, LRG. RAHAYU III;16;74;022;004;;;;;;;;
4531073;RA AL QURROTA A`YUN;JALAN RAYA TUGUMULYO;16;74;022;007;;;;;;;;
4540452;NADIA AGRO KENCANA;JL YOS SUDARSO NO.02 D/A JAMIAT RT.01, SIMPANG PERIUK;16;74;022;006;;;;;;;;
4549466;ASA GADING PERDANA,PT;JL BATANG HARI 9 ASOKA III;16;74;022;004;;;;;;;;
4556483;ZONDY BROTHERS;JALAN GENTAYU;16;74;022;009;;;;;;;;
4569165;INTI BERKAH PERSADA;SULTAN MAHMUD BADARUDDIN II;16;74;022;004;;;;;;;;
4594566;ACU CIPTA CEMERLANG;JENDERAL BESAR H.M. SOEHARTO;16;74;022;006;;;;;;;;
98071368;POKTAN GIAT USAHA;EKA MARGA;16;74;022;008;;;;;;;;
98071369;POKTAN SRI REJEKI;EKA MARGA;16;74;022;008;;;;;;;;
4638127;PENGGALIAN PASIR <IRJANI>;JALAN SEPAKAT NO 20;16;74;022;007;;;;;;;;
4689695;PENJAHIT DIVA;JL YOS SUDARSO;16;74;022;001;;;;;;;;
4689696;PENJAHIT PAKAIAN <DASLI>;JALAN H. DAHLAN;16;74;022;002;;;;;;;;
4689697;ISI ULANG AIR MINUM KONI;JL BILYAR TOMI;16;74;022;002;;;;;;;;
4689698;MEBEL KUSEN <UNTUNG>;JALAN KBS;16;74;022;003;;;;;;;;
4689699;USAHA MEBEL <SUKAMTO>;JALAN KBS;16;74;022;003;;;;;;;;
4689700;BENGKEL LAS <JUNAIDI>;JALAN NAKULA;16;74;022;003;;;;;;;;
4689702;SOETOMO FLORIST;JALAN SMB II;16;74;022;003;;;;;;;;
4689703;IDIAL TS;JALAN LESMANA;16;74;022;003;;;;;;;;
4689704;MEBEL KAYU <FRANSISKUS SUOARNO>;LRG MBAH SUJUD;16;74;022;004;;;;;;;;
4689705;BENGKEL LAS <JUN>;JALAN KAMBOJA;16;74;022;004;;;;;;;;
4689706;PEMBUATAN KERIPIK PISANG <MARDALINDA>;LUBUKLINGGAU SELATAN II;16;74;022;004;;;;;;;;
4689707;PEMBUATAN KUSEN <PRAYOGI>;JALAN KAMBOJA;16;74;022;004;;;;;;;;
4689708;PEMBUATAN TAHU <ERLIS>;JALAN KAMBOJA;16;74;022;004;;;;;;;;
4689709;ISI ULANG AIR GALON <MARDAN>;JL AMULA RAHAYU;16;74;022;004;;;;;;;;
4689710;PEMBUATAN SUSU KEDELAI <SUNARTO>;JALAN AMULA RAHAYU;16;74;022;004;;;;;;;;
4689712;PENJAHIT PAKAIAN <PRISILA>;JALAN KENANGA;16;74;022;005;;;;;;;;
4689713;USAHA SANITER <GUNAWAN>;JALAN SULTAN MAHMUD BADARUDIN;16;74;022;005;;;;;;;;
4689714;DEPOT KAYU <BENI>;JALAN SULTAN MAHMUD BADARUDIN;16;74;022;005;;;;;;;;
4689716;ABLAZE <MUSLIM>;JL SMB II;16;74;022;005;;;;;;;;
4689717;PENGGILINGAN PADI MURNI;JL SMB II;16;74;022;005;;;;;;;;
4689718;JUAL BATU NISAN <HENRI>;JALAN MASJID BAITUL AKBAR;16;74;022;005;;;;;;;;
4689719;MENJUAL KUE <SUKUR GUNARDI>;JALAN PADAT KARYA KELURAHAN TANAH PERIUK;16;74;022;005;;;;;;;;
4689720;PANDAI BESI <ABDULLAH>;JALAN SMB II;16;74;022;005;;;;;;;;
4689721;MUTIARA CUTTING STICKER;JALAN SMB II;16;74;022;005;;;;;;;;
4689722;PEMBUATAN LEMARI ALMUNIUM <EKO>;JALAN PADAT KARYA;16;74;022;005;;;;;;;;
4689723;PENJAHIT PAKAIAN <JOKO>;JALAN AMULA RAHAYU KEL. TANAH PERIUK;16;74;022;005;;;;;;;;
4689724;MEBEL <AHMAD>;JALAN AMULA RAHAYU;16;74;022;005;;;;;;;;
4689725;PENJUAL AIR MASAK <AYUB>;JL POROS;16;74;022;006;;;;;;;;
4689726;JUALBELI BAN BEKAS <ROY>;JL YOS SUDARSOH;16;74;022;006;;;;;;;;
4689727;BENG KEL LAS <FANDI>;JL HM SOEHARTO;16;74;022;006;;;;;;;;
4689728;PENGRAJIN KAYU <WANDI>;JL HM SOEHARTO;16;74;022;006;;;;;;;;
4689729;PENJAHIT <RENDRA>;JL MASJID AN-NUR;16;74;022;006;;;;;;;;
4689730;BENGKEL LAS <ARIF>;JL CENDRAWASIH;16;74;022;006;;;;;;;;
4689731;PEMBUATAN BAK MOBIL DIESEL <DIDIN>;JALAN KIKIM NO 03;16;74;022;007;;;;;;;;
4689732;USAHA PEMBUATAN IKAN ASIN <MAT>;JALAN KIKIM NO 97;16;74;022;007;;;;;;;;
4689733;ISI ULANG GALON <IPUL>;JALAN RAYA TUGUMULYO RT03 KELURAHAN EKAMARGA;16;74;022;008;;;;;;;;
4689734;PARUT KELAPA <EPRAWI>;JL MASJID;16;74;022;009;;;;;;;;
4689735;PENJAHIT PAKAIAN <SURMANILA>;JL. SEHASE;16;74;022;009;;;;;;;;
4689736;PENGGILINGAN PADI <AHMAD>;JL. IRIGASI;16;74;022;009;;;;;;;;
4690319;PENJAHIT <WINARSIH>;JALAN AMULA RAHAYU DARMA IV;16;74;022;004;;;;;;;;
4690320;CANTIK GORDEN;JL. SMB II;16;74;022;005;;;;;;;;
4940894;LOKET PEMBAYARAN LISTRIK <MARSUP AS>;JALAN KARTOMAS NO 99;16;74;022;007;;;;;;;;
4946496;JUAL BELI BARANG BEKAS <DISTA>;JALAN RUKUN NO 59;16;74;022;007;;;;;;;;
4961215;PEMBORONG BANGUNAN <HASYIM>;JALAN ASOKA NO 17;16;74;022;004;;;;;;;;
4961307;PEMBORONG BANGUNAN <RASMAN>;JL PONDOK PESANTREN MAZROILLAH;16;74;022;003;;;;;;;;
4961308;PEMBORONG PLAFON <HERMANTO>;JL SMB II;16;74;022;005;;;;;;;;
5052255;WAMUNG SEMBAKO <KARSINI>;JALAN SUKARELA NO 48;16;74;022;001;;;;;;;;
5052256;TOKCISEMBAKOLSAHIMS;JALAN MONENG SEMTI;16;74;022;001;;;;;;;;
5052257;JUAL AYAM <VIVIN>;JALAN PASAR PAGI;16;74;022;001;;;;;;;;
5052258;DAGANG TAHU DAN TEMPE <HERIADI>;JALAN PASAR PAGI;16;74;022;001;;;;;;;;
5052259;JUALAN IKAN LELE <MISBAN>;JALAN PASAR PAGI;16;74;022;001;;;;;;;;
5052260;JUAL SAYURAN<FUJI>;JALAN PASAR PAGI;16;74;022;001;;;;;;;;
5052261;DAGANG SAYURAN <ZEN>;JALAN PASAR PAGI;16;74;022;001;;;;;;;;
5052262;TOKO SEMBAKO< ROSDIANA>;JALAN PASAR PAGI;16;74;022;001;;;;;;;;
5052263;JUAL SANTAN <AYUK CIK>;JALAN PASARPAGI;16;74;022;001;;;;;;;;
5052264;WARUNG SEMBAKO <DINA>;JALAN MONENG SEPATI NO.11;16;74;022;001;;;;;;;;
5052265;WARUNG SEMBAKO <SITI AISAH>;JL RAMAYANA;16;74;022;001;;;;;;;;
5052266;WARUNG SEMBAKO <WIDIAWATI>;JALAN H.MAJID;16;74;022;002;;;;;;;;
5052267;TOKO SEMBAKO <RUKINI>;JL KUTILANG;16;74;022;003;;;;;;;;
5052268;KERUPUK DAN KEMPLANG;JL SULTAN MAHMUD BADARUDIN II;16;74;022;003;;;;;;;;
5052269;WARUNG MANISAN SILAMPARI;JL SULTAN MAHMUD BADARUDIN II;16;74;022;003;;;;;;;;
5052270;JUALAN MAINAN ANAK<MASKUT>;JLN PUNTO DEWO;16;74;022;003;;;;;;;;
5052271;WARUNG SEMBAKO;JALAN KBS;16;74;022;003;;;;;;;;
5052272;BENGKEL MOTOR <NGALIMAN>;JALAN KBS;16;74;022;003;;;;;;;;
5052274;NGAMPAS KELILING <AMRIL HASAN >;JALAN KBS;16;74;022;003;;;;;;;;
5052275;WARUNG MANISAN <TUTI>;JALAN ARJUNA;16;74;022;003;;;;;;;;
5052277;TUKANG TAMBAL BAN <MAHRUDI>;JL SMB 2;16;74;022;003;;;;;;;;
5052278;TOKO SEMBAKO SAPARUDIN;JALAN SULTAN MAHMUD BADARUDIN 2;16;74;022;004;;;;;;;;
5052279;WARUNG MANISAN<SUMIYATI>;JL CEMPAKA;16;74;022;004;;;;;;;;
5052281;BERDAGANG ROKOK <SARWONO>;JL MELATI;16;74;022;004;;;;;;;;
5052283;JUAL BELI BARANG BEKAS <HASAN>;JALAN ANGSANA;16;74;022;004;;;;;;;;
5052284;TOKO SEMBAKO<SULASMI>;JL PERKUTUT;16;74;022;004;;;;;;;;
5052285;TAMPAL BAN<SUTEJA>;JL SULTAN MAHMUD BADARUDIN II;16;74;022;004;;;;;;;;
5052286;JUAL SAYUR KELILING <ALFIAN>;JALAN AMULA RAHAYU NO 21;16;74;022;004;;;;;;;;
5052287;WARUNG SAYUR KELILING <ZAINAH>;JALAN AMULA RAHAYU;16;74;022;004;;;;;;;;
5052288;WARUNG SEMBAKO < SYAHRUDIN>;JALAN KALUR;16;74;022;004;;;;;;;;
5052289;BENGKEL REPARASI MOBIL KARYA BAKTI;JL.SULTAN MAMMUD BADARUDDIN II;16;74;022;005;;;;;;;;
5052290;TOKO SEMBAKO <AMAR>;JALAN SULTAN MAHMUD BADARUDDIN II;16;74;022;005;;;;;;;;
5052291;ANGLES COLECTION;JL. SMB II;16;74;022;005;;;;;;;;
5052292;BENGKEL MOTOR SIM;JL SMB 2;16;74;022;005;;;;;;;;
5052294;TOKO TIGA PUTRI;JL SMB II;16;74;022;005;;;;;;;;
5052295;MARS VARIASI;JL SMB II;16;74;022;005;;;;;;;;
5052296;WARUNG SAYUR <SUPRIYADI>;JL SMB II;16;74;022;005;;;;;;;;
5052297;WARUNG SAYUR EDWIN <KAMSINI>;JALAN SMB II;16;74;022;005;;;;;;;;
5052299;USAHA JUAL BELI MOTOR <NAAM>;JALAN SMB II;16;74;022;005;;;;;;;;
5052300;WARUNG MANISAN UMI DILA;JALAN AMULA RAHAYU;16;74;022;005;;;;;;;;
5052301;BENGKEL MOTOR <ARIF> / TIO MOTOR;JL AMULA RAHAYU;16;74;022;005;;;;;;;;
5052302;WARUNG MANISAN <FERI>;JALAN AMULA RAHAYU;16;74;022;005;;;;;;;;
5052303;BENGKEL MOBIL <SHENDY>;JL POROS;16;74;022;006;;;;;;;;
5052304;TOKO KELONTONGAN JAYA INDAH;JL YOS SUDARSOH;16;74;022;006;;;;;;;;
5052305;TOKO ASSESORIS < NANI>;JL HM SOEHARTO;16;74;022;006;;;;;;;;
5052306;WARUNG SEMBAKO <TASLIM>;JL RAYATUGU MULYO;16;74;022;006;;;;;;;;
5052307;BENGKEL MOTOR <HUSAIDI ILHAM>;JALAN. TEMAM;16;74;022;006;;;;;;;;
5052308;JUAL GAS ECERAN <SUNARDI>;JL SEPAKAT;16;74;022;006;;;;;;;;
5052309;WARUNG SEMBAKO <JAMAL>;J L SEPAKAT;16;74;022;006;;;;;;;;
5052310;TOKO BANGUNAN <BUDI>;JL HM SOEHARTO;16;74;022;006;;;;;;;;
5052312;JUAL JAJANAN ANAK <ISMINI>;JL AN NUR;16;74;022;006;;;;;;;;
5052313;JUAL MAJALAH <YOYOK>;JI.TRUMAN;16;74;022;006;;;;;;;;
5052314;SINAR SURYA BANGUNAN;JL HM SOEHARTO RT:5;16;74;022;006;;;;;;;;
5052316;TAMPAL BAN <RAMBO>;JL TUGUMULYO;16;74;022;006;;;;;;;;
5052317;DISTRIBUTOR GAS ELPIJI <EDI>;JL AMULA RAHAYU;16;74;022;006;;;;;;;;
5052318;WARUNG SEMBAKO <JOKO>;JL CENDRAWASIH;16;74;022;006;;;;;;;;
5052319;JUAL AYAM KAMPUNG <HAIRI>;JALAN KIKIM NO 30;16;74;022;007;;;;;;;;
5052320;JUAL SAYUR KELILING <ASEP JUNAIDI>;JALAN KIKIM NO 2;16;74;022;007;;;;;;;;
5052321;WARUNG SEMBAKO <EVA>;JALAN KARTOMAS NO 107;16;74;022;007;;;;;;;;
5052322;JUAL PAKAIAN WANITA KELILING <EKA>;JALAN KARTOMAS NO 70;16;74;022;007;;;;;;;;
5052323;WARUNG SEMBAKO<KARNI>;JALAN RAYA TUGUMULYO KELURAHAN EKAMARGA;16;74;022;008;;;;;;;;
5052324;TOKO SEMBAKO (UUNG);JALAN ARJUNA KELURAHAN EKAMARGA;16;74;022;008;;;;;;;;
5052325;TONO SEMBAKO <YULI>;JL RAYA TUGU MULYO RT 05 KELURAHAN EKA MARGA;16;74;022;008;;;;;;;;
5052326;WARUNG SEMBAKO <YANDRI>;JALAN BERUGE;16;74;022;009;;;;;;;;
5052327;JUAL SAYURAN <SULASMA>;JALAN BERUGE;16;74;022;009;;;;;;;;
5053927;TAMBAL BAN <HASRI>;JALAN KENANGA;16;74;022;001;;;;;;;;
5053930;CHIKA PET SHOP;JL SMB II;16;74;022;004;;;;;;;;
5053931;MITRA WAFFIN MANDIRI;JL YOS SUDARSOH;16;74;022;006;;;;;;;;
5053932;IFA FASHION KATALOG;FL HM SOEHARTO;16;74;022;006;;;;;;;;
5053933;LAPAK IKAN <ALWI>;KOMPLEK PASAR SIMPANG PERIUK;16;74;022;006;;;;;;;;
5450118;OJEK MOTOR <ASMADI>;JALAN INDAH;16;74;022;001;;;;;;;;
5450119;OJEK MOTOR <ARLIYANSYAH>;JALAN SIMPANG TIGA MESAT;16;74;022;002;;;;;;;;
5450121;SOPIR ANGKOT <JAINAL>;JALAN KAMBOJA;16;74;022;004;;;;;;;;
